text,label
"['there', ""'"", 's', 'good', 'news', 'and', 'bad', ...]",pos
"['harmless', ',', 'silly', 'and', 'fun', 'comedy', ...]",pos
"['steven', 'spielberg', 'is', 'now', 'considered', ...]",pos
"['with', 'the', 'exception', 'of', 'their', ...]",pos
"['""', 'the', 'endurance', ':', 'shackleton', ""'"", 's', ...]",pos
"['every', 'year', '--', 'every', 'year', 'at', 'the', ...]",pos
"['oh', 'god', 'how', 'many', 'john', 'grisham', ...]",pos
"['the', 'seasoned', 'capt', '.', 'dudley', 'smith', ...]",pos
"['aliens', '!', '!', 'well', ',', 'that', 'is', 'what', ...]",pos
"['in', 'the', 'opening', 'shot', 'of', 'midnight', ...]",pos
"['metro', 'i', ""'"", 've', 'seen', 'san', 'francisco', ...]",pos
"['susan', 'granger', ""'"", 's', 'review', 'of', '""', ...]",pos
"['note', ':', 'some', 'may', 'consider', 'portions', ...]",pos
"['plot', ':', 'a', 'peculiar', 'french', 'girl', ...]",pos
"['eric', 'rohmer', ""'"", 's', '""', 'pauline', 'at', ...]",pos
"['after', 'a', 'rather', 'disappointing', '""', 'mary', ...]",pos
"['plot', ':', 'a', 'group', 'of', 'asbestos', ...]",pos
"['hedwig', 'and', 'the', 'angry', 'inch', '(', '2001', ...]",pos
"['with', 'many', 'big', '-', 'budget', 'science', ...]",pos
"['""', 'the', 'deep', 'end', '""', 'uses', 'a', 'color', ...]",pos
"['warning', '!', ':', 'may', 'contain', 'some', 'mild', ...]",pos
"['underrated', 'movies', 'are', 'a', 'common', ...]",pos
"['as', 'fairy', 'tales', 'go', ',', 'cinderella', ...]",pos
"['it', 'stands', 'as', 'a', 'moment', 'one', 'will', ...]",pos
"['for', 'a', 'movie', 'about', 'disco', '-', 'era', ...]",pos
"['in', '1994', ',', 'an', 'insider', ""'"", 's', 'look', ...]",pos
"['this', 'movie', 'was', 'one', 'of', 'the', 'first', ...]",pos
"['eyes', 'wide', 'shut', 'isn', ""'"", 't', 'the', ...]",pos
"['note', ':', 'some', 'may', 'consider', 'portions', ...]",pos
"['until', 'i', 'saw', 'the', 'night', 'of', 'the', ...]",pos
"['jamaica', 'is', 'a', 'hot', 'vacation', 'spot', '.', ...]",pos
"['denzel', 'washington', 'is', 'among', 'the', 'many', ...]",pos
"['[', 'note', ':', 'after', 'claiming', 'otherwise', ...]",pos
"['the', 'happy', 'bastard', ""'"", 's', 'quick', 'movie', ...]",pos
"['one', 'of', 'the', 'funniest', 'carry', 'on', ...]",pos
"['whenever', 'writer', '/', 'director', 'robert', ...]",pos
"['""', 'remember', 'what', 'the', 'mpaa', 'says', ':', ...]",pos
"['for', 'this', 'review', 'and', 'more', ',', 'visit', ...]",pos
"['errol', 'morris', ',', 'critically', 'acclaimed', ...]",pos
"['summary', 'five', 'liberal', 'iowa', 'graduate', ...]",pos
"['i', 'can', 'already', 'feel', 'the', 'hate', ...]",pos
"['hollywood', 'is', 'a', 'pimp', '.', 'a', 'fat', ',', ...]",pos
"['back', 'in', '1998', 'dreamworks', 'unveiled', ...]",pos
"['""', 'say', ',', 'any', 'of', 'you', 'know', 'how', ...]",pos
"['in', '""', 'magic', 'town', '""', ',', 'jimmy', ...]",pos
"['kevin', 'smith', 'is', 'like', 'a', 'big', 'kid', ...]",pos
"['review', ':', 'ghost', 'dog', ':', 'the', 'way', ...]",pos
"['i', 'rented', '""', 'brokedown', 'palace', '""', ...]",pos
"['everyone', ""'"", 's', 'heard', 'about', 'this', ...]",pos
"['in', 'october', 'of', '1997', ',', 'audiences', ...]",pos
"['brian', 'depalma', 'needs', 'a', 'hit', '*', ...]",pos
"['i', ""'"", 've', 'never', 'been', 'a', 'huge', 'fan', ...]",pos
"['synopsis', ':', 'captain', 'picard', 'and', 'the', ...]",pos
"['us', 'critic', '-', 'type', 'people', 'are', ...]",pos
"['magnolia', 'left', 'me', 'relling', 'from', 'the', ...]",pos
"['a', 'group', 'of', 'high', 'school', 'kids', 'mix', ...]",pos
"['one', 'year', 'has', 'passed', 'since', 'the', ...]",pos
"['john', 'carpenter', 'directed', 'this', 'stylish', ...]",pos
"['in', 'the', 'wake', 'of', 'the', 'smashing', ...]",pos
"['at', 'first', 'glance', ',', 'three', 'kings', ...]",pos
"['mickey', 'mouse', 'had', 'better', 'watch', 'his', ...]",pos
"['a', 'miracle', 'of', 'filmmaking', ',', '""', 'some', ...]",pos
"['a', 'welcome', 'cinematic', 'trend', 'over', 'the', ...]",pos
"['there', 'is', 'a', 'scene', 'early', 'in', 'soul', ...]",pos
"['director', 'david', 'fincher', 'has', 'such', 'an', ...]",pos
"['originally', 'launched', 'in', '1978', ',', 'this', ...]",pos
"['set', 'in', 'the', 'late', '80', ""'"", 's', 'at', ...]",pos
"['ever', 'wonder', 'what', 'happened', 'to', 'gabe', ...]",pos
"['did', 'you', 'ever', 'wonder', 'if', 'dennis', ...]",pos
"['i', 'feel', 'no', 'hesitation', 'in', 'saying', ...]",pos
"['""', 'i', ""'"", 'd', 'rather', 'die', 'today', 'and', ...]",pos
"['one', 'of', 'the', 'best', 'movies', 'i', ""'"", 've', ...]",pos
"['this', 'reviewer', 'is', 'ignorant', 'of', 'what', ...]",pos
"['i', 'have', 'a', 'soft', 'spot', 'in', 'my', 'heart', ...]",pos
"['tarzan', 'chad', ""'"", 'z', '=', 'good', ')', '1999', ...]",pos
"['i', ""'"", 've', 'always', 'been', 'told', 'that', ...]",pos
"['it', 'was', 'a', 'crazy', 'time', 'in', 'france', ...]",pos
"['what', 'surprises', 'me', 'most', 'about', 'the', ...]",pos
"['casting', '""', 'doogie', 'howser', '""', 'star', ...]",pos
"['historical', 'epic', 'as', 'a', 'genre', 'was', ...]",pos
"['if', 'you', 'had', 'a', 'chance', 'to', 'create', ...]",pos
"['in', 'one', 'scene', 'from', '""', 'the', 'people', ...]",pos
"['we', 'all', 'know', 'the', 'fate', 'of', '""', ...]",pos
"['director', ':', 'penelope', 'spheeris', '(', ...]",pos
"['natural', 'born', 'killers', 'is', 'really', 'a', ...]",pos
"['the', 'bond', 'series', 'is', 'an', 'island', 'in', ...]",pos
"['this', 'sometimes', '-', 'tedious', 'and', 'often', ...]",pos
"['john', 'sayles', ""'"", '""', 'men', 'with', 'guns', ...]",pos
"['plot', ':', 'during', 'a', '10', '-', 'week', 'span', ...]",pos
"['in', '`', 'enemy', 'at', 'the', 'gates', ""'"", ',', ...]",pos
"['it', ""'"", 's', 'been', 'a', 'good', 'long', 'while', ...]",pos
"['some', 'of', 'my', 'friends', 'who', 'went', 'to', ...]",pos
"['vampire', 'lore', 'and', 'legend', 'has', 'always', ...]",pos
"['if', 'the', 'current', 'trends', 'of', 'hollywood', ...]",pos
"['jean', '-', 'luc', 'picard', '(', 'patrick', ...]",pos
"['the', 'promotion', 'for', 'fear', 'and', 'loathing', ...]",pos
"['james', 'cmaeron', ""'"", 's', 'breakthrough', ...]",pos
"['it', 'might', 'surprise', 'some', 'to', 'know', ...]",pos
"['kirk', 'douglas', 'is', 'one', 'of', 'those', 'rare', ...]",pos
"['""', 'a', 'man', 'is', 'not', 'a', 'man', 'without', ...]",pos
"['the', 'summer', 'movie', 'season', 'is', 'always', ...]",pos
"['jacques', 'tati', ""'"", 's', '1953', 'classic', '""', ...]",pos
"['i', 'had', 'lost', 'all', 'faith', 'in', 'pg', '-', ...]",pos
"['the', '1990s', 'produced', 'two', 'brilliant', ...]",pos
"['finding', 'the', 'courage', 'to', 'face', 'life', ...]",pos
"['bruce', 'willis', 'stars', 'as', 'malcolm', ',', ...]",pos
"['i', 'suppose', 'an', 'argument', 'could', 'be', ...]",pos
"['tone', 'alone', 'cannot', 'sustain', 'a', 'film', ...]",pos
"['hollywood', 'has', 'a', '.', '750', 'batting', ...]",pos
"['synopsis', ':', 'rumored', 'to', 'be', 'about', 'a', ...]",pos
"['if', 'you', ""'"", 've', 'ever', 'perused', 'my', ...]",pos
"['capsule', ':', 'the', 'director', 'of', 'cure', ...]",pos
"['when', 'i', 'first', 'heard', 'that', 'disney', ""'"", ...]",pos
"['the', 'opening', 'crawl', 'tells', 'us', 'that', ...]",pos
"['in', 'december', 'of', '1996', ',', 'a', 'little', ...]",pos
"['the', 'last', 'steve', 'martin', 'film', 'i', 'saw', ...]",pos
"['whenever', 'studio', 'executives', 'try', 'to', ...]",pos
"['along', 'his', 'carreer', ',', 'mel', 'gibson', ...]",pos
"['renown', 'surrealist', 'director', ',', 'the', '77', ...]",pos
"['in', '1987', 'the', 'stock', 'market', 'crashed', ...]",pos
"['look', 'back', 'at', 'all', 'the', 'times', 'in', ...]",pos
"['three', 'things', 'i', 'learned', 'from', '""', ...]",pos
"['in', 'my', 'reviews', 'i', 'try', 'to', 'make', ...]",pos
"[""'"", 'pleasantville', ""'"", '(', '1998', ')', 'taps', ...]",pos
"['note', ':', 'some', 'may', 'consider', 'portions', ...]",pos
"['plot', ':', 'a', 'big', '-', 'time', 'momma', ""'"", ...]",pos
"['it', 'is', 'an', 'understood', 'passion', 'and', ...]",pos
"['capsule', ':', 'bleak', 'and', 'point', '-', 'blank', ...]",pos
"['you', 'don', ""'"", 't', 'have', 'to', 'know', 'poker', ...]",pos
"['melvin', 'van', 'peebles', ""'"", '""', 'sweet', ...]",pos
"['there', 'seem', 'to', 'be', 'two', 'reactions', 'to', ...]",pos
"['for', 'the', 'first', 'reel', 'of', 'girls', 'town', ...]",pos
"['""', 'the', 'fighting', 'sullivans', '""', 'contains', ...]",pos
"['big', 'courtroom', 'thrillers', 'have', 'always', ...]",pos
"['time', 'bandits', ',', 'from', 'director', 'terry', ...]",pos
"['it', 'seemed', 'wholly', 'appropriate', 'that', 'at', ...]",pos
"['charlie', 'sheen', 'stars', 'as', 'zane', ',', 'a', ...]",pos
"['field', 'of', 'dreams', 'almost', 'defies', ...]",pos
"['making', 'a', 'sequel', 'to', 'a', 'widely', ...]",pos
"['let', 'me', 'first', 'say', 'that', 'the', ...]",pos
"['alchemy', 'is', 'steeped', 'in', 'shades', 'of', ...]",pos
"['who', 'would', 'have', 'thought', '?', 'jim', ...]",pos
"['capsule', ':', 'this', 'is', 'a', 'harrowing', ...]",pos
"['another', ""'"", 'independent', 'film', ""'"", ',', ...]",pos
"['a', 'frequent', 'error', 'is', 'the', ...]",pos
"['very', 'few', 'people', 'would', 'be', 'unaware', ...]",pos
"['let', 'me', 'start', 'off', 'by', 'saying', 'that', ...]",pos
"['seen', 'september', '5', ',', '1998', 'at', '10', ...]",pos
"['the', 'characters', 'in', '""', 'palmetto', '""', ...]",pos
"['""', 'you', ""'"", 've', 'got', 'mail', '""', 'is', ...]",pos
"['with', 'the', 'sudden', 'liberal', 'emergence', 'of', ...]",pos
"['mary', 'norton', ""'"", 's', 'children', ""'"", 's', ...]",pos
"['touchstone', 'pictures', 'and', 'spyglass', ...]",pos
"['the', 'reunion', 'film', 'is', 'not', 'an', ...]",pos
"['once', 'upon', 'a', 'time', 'a', 'solitary', 'ogre', ...]",pos
"['some', 'movies', 'have', 'such', 'an', 'impact', ...]",pos
"['`', 'run', 'lola', 'run', ""'"", ',', 'a', 'german', ...]",pos
"['in', '""', 'the', 'sweet', 'hereafter', ',', '""', ...]",pos
"['when', 'i', 'first', 'heard', 'about', 'scream', ...]",pos
"['in', 'present', 'day', 'hanoi', ',', 'three', ...]",pos
"['star', 'wars', ':', 'episode', 'i', '-', 'the', ...]",pos
"['bob', 'the', 'happy', 'bastard', ""'"", 's', 'quickie', ...]",pos
"['while', 'watching', '""', 'shallow', 'grave', ',', ...]",pos
"['since', 'most', 'movies', 'about', 'slavery', ...]",pos
"['usually', 'a', 'movie', 'is', 'about', 'something', ...]",pos
"['with', 'the', 'opening', 'scene', 'of', 'a', 'young', ...]",pos
"['it', ""'"", 's', 'not', 'often', 'that', 'i', 'laugh', ...]",pos
"['it', ""'"", 's', 'hard', 'not', 'to', 'recommend', '""', ...]",pos
"['""', 'a', 'private', 'matter', '""', 'is', 'based', ...]",pos
"['director', 'jan', 'de', 'bont', 'certainly', 'knows', ...]",pos
"['after', 'indecent', 'proposal', 'and', 'up', 'close', ...]",pos
"['sam', '(', 'matthew', 'broderick', ')', 'is', 'an', ...]",pos
"['copyright', '1996', 'graeme', 'huggan', 'carry', ...]",pos
"['this', '""', 'dumb', '""', 'cowboy', 'blondie', 'who', ...]",pos
"['playwright', 'tom', 'stoppard', 'and', ...]",pos
"['titantic', ',', 'writer', 'and', 'director', 'james', ...]",pos
"['the', 'sweet', 'hereafter', 'could', 'serve', 'as', ...]",pos
"['(', 'warning', 'to', 'those', 'who', 'have', 'not', ...]",pos
"['modern', 'audiences', 'are', 'more', 'likely', 'to', ...]",pos
"['i', 'was', 'born', 'in', '1970', ',', 'which', ...]",pos
"['i', 'remember', 'making', 'a', 'pact', ',', 'right', ...]",pos
"['vannesa', 'kensington', ':', '`', 'austin', ',', ...]",pos
"['the', 'premise', 'of', 'the', 'new', 'teen', '-', ...]",pos
"['it', 'is', 'easy', 'to', 'see', 'why', 'the', 'late', ...]",pos
"['here', ""'"", 's', 'a', 'word', 'analogy', ':', ...]",pos
"['you', 'know', 'you', ""'"", 're', 'in', 'for', 'a', ...]",pos
"['a', 'couple', 'of', 'months', 'ago', ',', 'when', ...]",pos
"['those', 'print', 'and', 'television', 'ads', ...]",pos
"['the', 'party', 'is', 'one', 'of', 'those', 'classic', ...]",pos
"['once', 'again', ',', 'the', 'battle', 'is', ...]",pos
"['eight', 'years', 'after', 'its', 'release', ',', ...]",pos
"['in', 'a', 'flashback', ',', 'the', 'teenage', 'girl', ...]",pos
"['(', 'dimension', 'films', ',', '""', 'scream', '2', ...]",pos
"['edward', 'zwick', ""'"", 's', '""', 'the', 'siege', '""', ...]",pos
"['a', 'movie', 'that', ""'"", 's', 'been', 'as', ...]",pos
"['go', ""'"", 's', 'is', 'a', 'gloriously', 'slick', ...]",pos
"['what', ""'"", 's', 'shocking', 'about', '""', 'carlito', ...]",pos
"['life', 'is', 'beautiful', 'is', 'a', 'rare', 'treat', ...]",pos
"['you', ""'"", 've', 'probably', 'heard', 'the', 'one', ...]",pos
"['naturally', ',', 'at', 'the', 'core', 'of', 'leon', ...]",pos
"['kolya', 'is', 'one', 'of', 'the', 'richest', 'films', ...]",pos
"['anna', 'and', 'the', 'king', 'strides', 'onto', ...]",pos
"['while', 'screen', 'adaptations', 'of', 'john', ...]",pos
"['scream', '2', 'has', 'a', 'titillating', 'little', ...]",pos
"['devotees', 'of', 'robert', 'a', '.', 'heinlein', ',', ...]",pos
"['no', ',', 'it', 'is', 'not', 'a', 'bad', 'film', ',', ...]",pos
"['the', '""', 'italian', 'hitchcock', '""', 'and', ...]",pos
"['film', 'adaptation', 'of', 'hunter', 's', '.', ...]",pos
"['what', 'is', 'freedom', '?', 'how', 'does', 'one', ...]",pos
"['your', 'friends', 'and', 'neighbors', 'is', 'a', ...]",pos
"['i', 'love', 'this', 'movie', ',', 'and', 'i', ""'"", ...]",pos
"['i', 'remember', 'seeing', 'the', 'trailer', 'of', ...]",pos
"['quiz', 'show', ',', 'an', 'almost', 'perfectly', ...]",pos
"['is', 'jimmy', 'stewart', 'the', 'greatest', 'actor', ...]",pos
"['every', 'once', 'in', 'a', 'while', 'you', 'see', ...]",pos
"['men', 'in', 'black', 'is', 'an', 'explosive', 'mix', ...]",pos
"['ralph', 'fiennes', 'is', 'carving', 'out', 'a', ...]",pos
"['in', 'october', 'of', '1962', 'the', 'united', ...]",pos
"['true', 'faith', 'and', 'its', 'expression', ...]",pos
"['when', 'a', 'someone', 'journeys', 'to', 'the', ...]",pos
"['almost', 'a', 'full', 'decade', 'before', 'steven', ...]",pos
"['in', 'these', 'days', 'of', 'overlong', 'movies', ...]",pos
"['dark', 'city', 'is', 'such', 'a', 'rare', 'treat', ...]",pos
"['anyone', 'who', 'saw', 'alan', 'rickman', ""'"", 's', ...]",pos
"['i', 'want', 'to', 'correct', 'what', 'i', 'wrote', ...]",pos
"['recently', 'i', 'read', '4', 'reviews', 'of', ...]",pos
"['note', ':', 'some', 'may', 'consider', 'portions', ...]",pos
"['robocop', 'is', 'an', 'intelligent', 'science', ...]",pos
"['probably', 'the', 'most', 'popular', 'and', ...]",pos
"['cinema', 'has', 'been', 'around', 'for', 'about', ...]",pos
"['it', ""'"", 's', 'no', 'secret', 'in', 'the', 'motion', ...]",pos
"['when', 'andy', 'leaves', 'for', 'cowboy', 'camp', ...]",pos
"['david', 'lynch', ""'"", 's', '""', 'blue', 'velvet', ...]",pos
"['if', 'chris', 'farley', 'had', 'strapped', 'some', ...]",pos
"['""', 'you', 'leave', 'little', 'notes', 'on', 'my', ...]",pos
"['ingredients', ':', 'lost', 'parrot', 'trying', 'to', ...]",pos
"['tempe', 'mills', 'cinema', ',', 'az', '--', 'this', ...]",pos
"['there', 'is', 'nothing', 'like', 'american', ...]",pos
"['john', 'von', 'neumann', ',', 'progenitor', 'of', ...]",pos
"['as', 'the', 'small', 'boats', 'rock', 'slowly', ...]",pos
"['""', 'the', 'faculty', ',', '""', 'the', 'heavily', ...]",pos
"['the', 'central', 'focus', 'of', 'michael', ...]",pos
"['after', 'the', 'average', 'mouse', 'hunt', ',', ...]",pos
"['i', 'have', 'seen', 'several', '(', 'but', 'not', ...]",pos
"['fritz', 'lang', ""'"", 's', 'first', 'american', ...]",pos
"['veteran', 'actor', 'clint', 'eastwood', 'has', ...]",pos
"['those', 'of', 'you', 'who', 'frequently', 'read', ...]",pos
"['this', 'is', 'a', 'stagy', 'film', 'adapted', 'from', ...]",pos
"['the', 'coen', 'brothers', 'are', 'back', 'again', ...]",pos
"['contact', '(', 'pg', ')', 'there', ""'"", 's', 'a', ...]",pos
"['satirical', 'films', 'usually', 'fall', 'into', ...]",pos
"['after', 'sixteen', 'years', 'francis', 'ford', ...]",pos
"['bruce', 'willis', 'is', 'a', 'type', '-', 'casted', ...]",pos
"['there', 'must', 'be', 'some', 'unwritten', 'rule', ...]",pos
"['did', 'claus', 'von', 'bulow', 'try', 'to', 'kill', ...]",pos
"['driving', 'miss', 'daisy', 'takes', 'its', 'sweet', ...]",pos
"['when', 'people', 'are', 'talking', 'about', 'good', ...]",pos
"['note', ':', 'ordinarily', ',', 'moviereviews', '.', ...]",pos
"['seen', 'april', '16', ',', '1999', 'at', '10', 'p', ...]",pos
"['mars', 'attacks', '!', '(', '1996', ')', '-', 'c', ...]",pos
"['when', 'i', 'was', 'asked', 'to', 'see', 'this', ...]",pos
"['you', ""'"", 'd', 'think', 'it', 'would', 'be', 'easy', ...]",pos
"['in', 'my', 'review', 'of', 'there', ""'"", 's', ...]",pos
"['showgirls', 'is', 'the', 'second', 'major', 'outing', ...]",pos
"['it', 'has', 'been', 'three', 'long', 'years', ...]",pos
"['one', 'of', 'the', 'biggest', 'cliches', 'of', 'any', ...]",pos
"['i', 'was', 'originally', 'going', 'to', 'give', ...]",pos
"['an', 'unhappy', 'italian', 'housewife', ',', 'a', ...]",pos
"['after', 'the', 'terminally', 'bleak', 'reservoir', ...]",pos
"['upon', 'taking', 'a', 'seat', 'at', 'the', 'theater', ...]",pos
"['in', 'may', 'of', '1977', ',', 'just', '2', 'years', ...]",pos
"['`', 'strange', 'days', ""'"", 'chronicles', 'the', ...]",pos
"['there', ""'"", 's', 'a', 'thin', 'line', 'between', ...]",pos
"['it', 'was', 'only', 'a', 'matter', 'of', 'time', ...]",pos
"['all', 'those', 'who', 'were', 'offended', 'by', ...]",pos
"['albert', 'brooks', 'saves', 'the', 'day', ',', ...]",pos
"['for', 'more', 'than', 'a', 'decade', ',', 'anjelica', ...]",pos
"['razor', 'blade', 'smile', 'running', 'as', 'part', ...]",pos
"['pitch', 'black', 'is', 'a', 'sheep', 'in', 'wolf', ...]",pos
"['seen', 'february', '15', ',', '1998', 'on', 'home', ...]",pos
"['""', 'sometimes', 'the', ""'"", 'green', 'mile', ""'"", ...]",pos
"['i', 'guess', 'there', 'are', 'those', 'who', 'have', ...]",pos
"['note', ':', 'some', 'may', 'consider', 'portions', ...]",pos
"['in', 'chocolat', ',', 'a', 'chocolate', 'shop', ...]",pos
"['while', 'alex', 'browning', '(', 'devon', 'sawa', ...]",pos
"['assume', 'nothing', '.', 'the', 'phrase', 'is', ...]",pos
"['the', 'question', 'isn', ""'"", 't', 'why', 'has', ...]",pos
"['let', ""'"", 's', 'face', 'it', ':', 'since', ...]",pos
"['if', 'beavis', 'and', 'butthead', 'had', 'a', ...]",pos
"['the', 'small', '-', 'scale', 'film', ',', 'in', ...]",pos
"['warren', 'beatty', ""'"", 's', '""', 'bulworth', '""', ...]",pos
"['when', 'i', 'saw', 'the', 'trailer', 'for', 'this', ...]",pos
"['plot', ':', 'a', 'young', 'recruit', 'gets', ...]",pos
"['bruce', 'lee', 'was', 'a', 'bigger', '-', 'than', ...]",pos
"['clint', 'eastwood', ',', 'in', 'his', 'ripe', 'old', ...]",pos
"['meet', 'joe', 'black', 'is', 'your', 'classic', ...]",pos
"['buffalo', '?', '66', 'is', 'a', 'very', 'rarely', ...]",pos
"['after', 'being', 'hypnotized', ',', 'a', 'man', ...]",pos
"['being', 'the', 'self', '-', 'proclaimed', ...]",pos
"['my', 'summer', 'was', 'recently', 'saved', 'by', ...]",pos
"['so', 'many', 'students', 'strive', 'to', 'get', ...]",pos
"['available', 'for', 'rental', '-', 'october', '12', ...]",pos
"['my', 'filmcritic', '.', 'com', 'colleague', 'norm', ...]",pos
"['what', 'i', 'look', 'for', 'in', 'a', 'movie', 'is', ...]",pos
"['mike', 'myers', ',', 'you', 'certainly', 'did', ...]",pos
"['it', 'is', 'with', 'hesitance', 'that', 'i', 'call', ...]",pos
"['the', 'verdict', ':', 'spine', '-', 'chilling', ...]",pos
"['an', 'indian', 'runner', 'was', 'more', 'than', 'a', ...]",pos
"['seen', 'july', '8', ',', '1998', 'at', 'the', ...]",pos
"['not', 'since', 'attending', 'an', 'ingmar', ...]",pos
"['after', 'a', 'successful', 'run', 'in', 'australia', ...]",pos
"['every', 'once', 'in', 'a', 'while', ',', 'a', 'film', ...]",pos
"['""', 'through', 'a', 'spyglass', ',', 'i', 'could', ...]",pos
"['wong', 'kar', '-', 'wei', ""'"", 's', '""', 'fallen', ...]",pos
"['city', 'of', 'angels', 'is', 'the', 'kind', 'of', ...]",pos
"['have', 'you', 'ever', 'wondered', 'if', 'death', ...]",pos
"['originally', 'entitled', 'dancing', 'about', ...]",pos
"['""', 'well', 'this', 'is', 'not', 'mission', ':', ...]",pos
"['robert', 'redford', 'is', 'very', 'good', 'at', ...]",pos
"['in', 'roger', 'michell', ""'"", 's', 'romantic', ...]",pos
"['ingredients', ':', 'man', 'with', 'amnesia', 'who', ...]",pos
"['every', 'once', 'in', 'a', 'while', ',', 'when', ...]",pos
"['usually', 'when', 'one', 'is', 'debating', 'who', ...]",pos
"['susan', 'granger', ""'"", 's', 'review', 'of', '""', ...]",pos
"['""', 'i', 'know', 'what', 'you', 'did', 'last', ...]",pos
"['labelling', 'is', 'sometimes', 'everything', '.', ...]",pos
"['for', 'those', 'who', 'associate', 'italian', ...]",pos
"['the', 'word', ""'"", 'rest', ""'"", 'in', 'the', 'title', ...]",pos
"['airplane', '!', 'is', 'considered', 'among', 'many', ...]",pos
"['this', 'is', 'the', 'movie', 'not', 'the', 'perfume', ...]",pos
"['the', 'farrelly', 'brothers', ""'"", 'third', 'film', ...]",pos
"['when', 'jim', 'henson', 'passed', 'away', ',', 'he', ...]",pos
"['bob', 'the', 'happy', 'bastard', ""'"", 's', 'quickie', ...]",pos
"['the', 'laserman', ':', 'somehow', 'the', 'title', ...]",pos
"['imagine', 'this', '.', 'you', ""'"", 're', 'given', ...]",pos
"['so', 'here', 'is', 'the', 'second', 'of', '1999', ...]",pos
"['apollo', '13', 'is', 'simply', 'one', 'of', 'the', ...]",pos
"['in', '_daylight_', ',', 'sylvester', 'stallone', ...]",pos
"['perhaps', 'the', 'most', 'dramatic', 'changes', 'in', ...]",pos
"['let', 'me', 'open', 'this', 'one', 'with', 'a', ...]",pos
"['carla', 'gugino', 'graduates', 'from', 'high', ...]",pos
"['the', 'soldiers', 'of', 'three', 'kings', 'have', ...]",pos
"['bill', 'condon', ""'"", 's', '""', 'gods', 'and', ...]",pos
"['i', 'must', 'admit', 'that', 'i', 'was', 'a', 'tad', ...]",pos
"['a', 'cinematic', 'version', 'of', 'one', 'of', ...]",pos
"['the', 'only', 'historical', 'figure', 'that', 'has', ...]",pos
"['in', '1912', ',', 'a', 'ship', 'set', 'sail', 'on', ...]",pos
"['the', 'start', 'of', 'this', 'movie', 'reminded', ...]",pos
"['note', ':', 'some', 'may', 'consider', 'portions', ...]",pos
"['robert', 'altman', ""'"", 's', 'cookie', ""'"", 's', ...]",pos
"['well', 'i', ""'"", 'll', 'be', 'damned', '.', '.', '.', ...]",pos
"['hedwig', '(', 'john', 'cameron', 'mitchell', ')', ...]",pos
"['niagara', 'niagara', '(', 'r', ')', 'bob', 'gosse', ...]",pos
"['notice', ':', 'this', 'is', 'a', 'review', 'and', ...]",pos
"['i', 'actually', 'am', 'a', 'fan', 'of', 'the', ...]",pos
"['gere', ',', 'willis', ',', 'poitier', 'chase', ...]",pos
"['it', ""'"", 's', 'terribly', 'unfortunate', 'that', ...]",pos
"['usually', 'when', 'a', 'blockbuster', 'comes', 'out', ...]",pos
"['review', '-', 'peter', 'jackson', ""'"", 's', 'the', ...]",pos
"['before', 'you', 'read', 'my', 'review', ',', 'you', ...]",pos
"['susan', 'granger', ""'"", 's', 'review', 'of', '""', ...]",pos
"['what', 'do', 'you', 'get', 'when', 'you', 'combine', ...]",pos
"['martin', 'scorsese', ""'"", 's', 'triumphant', ...]",pos
"['plot', ':', 'a', 'dude', 'and', 'his', 'brother', ...]",pos
"['wyatt', 'earp', 'has', 'a', 'lot', 'to', 'tell', ...]",pos
"['when', 'i', 'first', 'heard', 'that', 'kevin', ...]",pos
"['in', 'zoolander', ',', 'the', 'world', ""'"", 's', ...]",pos
"['originally', 'titled', ""'"", 'don', ""'"", 't', 'lose', ...]",pos
"['if', 'there', 'is', 'one', 'thing', 'that', ...]",pos
"['ingredients', ':', 'down', '-', 'on', '-', 'his', ...]",pos
"['the', 'most', 'amazing', 'thing', 'about', 'paul', ...]",pos
"['contact', 'is', 'a', 'film', 'that', 'tries', 'to', ...]",pos
"['billy', 'bob', 'thornton', ',', 'who', 'had', 'a', ...]",pos
"['tibet', 'has', 'entered', 'the', 'american', ...]",pos
"['i', 'swear', 'i', 'have', 'seen', 'the', 'edge', ...]",pos
"['one', 'of', 'the', 'more', 'unusual', 'and', ...]",pos
"['there', 'are', 'some', 'works', 'of', 'art', 'that', ...]",pos
"['like', 'the', 'great', 'musical', 'pieces', 'of', ...]",pos
"['armageddon', ',', 'in', 'itself', ',', 'symbolizes', ...]",pos
"['this', 'is', 'one', 'of', 'the', 'most', 'funny', ...]",pos
"['not', 'too', 'many', 'people', 'know', 'who', ...]",pos
"['when', 'i', 'initially', 'set', 'out', 'to', ...]",pos
"['it', ""'"", 's', 'tough', 'to', 'really', 'say', ...]",pos
"['synopsis', ':', 'as', 'a', 'response', 'to', ...]",pos
"['the', 'idea', 'at', 'the', 'center', 'of', 'the', ...]",pos
"['scream', '2', ',', 'like', 'its', 'predecessor', ',', ...]",pos
"['when', 'i', 'first', 'saw', 'the', 'previews', 'for', ...]",pos
"['ingredients', ':', 'james', 'bond', ',', 'scuba', ...]",pos
"['it', 'is', 'always', 'refreshing', 'to', 'see', 'a', ...]",pos
"['if', 'you', 'thought', 'baz', 'luhrmann', ""'"", 's', ...]",pos
"['meteor', 'threat', 'set', 'to', 'blow', 'away', ...]",pos
"['there', 'is', 'a', 'striking', 'scene', 'early', ...]",pos
"['star', 'wars', ':', 'episode', '1', '-', 'the', ...]",pos
